GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Jan 02 16:29:23 GMT+05:30 2020,29:23.7,78.53030979,17.3425023,2.85,4.288,415.9866943,290.9,10.62286949,-1.21378899,2.78035259,0.10129678,-,14.50980377,0.12653953,1.0828613,-0.12372976,0.18342024,21.96078491,11.76470566,-,-,-,-,12.73670864,7.82426119,13.77858543,214.7798004,-,-,85,-,56.07843399,19.6078434,-,-,698,9.05501461,0.24045171,0.00400753,7.48648119,-9.375,-0.78125,-,0,4.28800011,415.9866943,290.8999939,17.34250259,78.53031158,27,3.25999928,-,33,6.23662281,6.40360355,12.33469486,8.10704422,18.08927536,34.84377289,0.81,0.77999997,3.13725495,565,10.25999928,7,13.33333397,2,-,10.93642044,9.14356899,30.8938446,0.77586496,238,221.302002,17.62999916,-7.54196262,-,14.1590004,14.19999981,-
Thu Jan 02 16:29:24 GMT+05:30 2020,29:24.7,78.53029786,17.34250521,1.59,4.288,416.2746582,293.5,10.06591988,-0.84248996,0.97655702,0.05347615,-,16.47058868,0.13220589,1.12547195,-0.11835764,-0.08213358,26.66666794,13.33333397,-,-,-,-,12.72040272,7.82945728,13.77858543,214.7798004,-,-,85,0.88633609,55.29411697,43.52941132,-,-,826,9.09113693,0.31785944,0.00529766,7.48522806,-7.8125,0.78125,-,1.5625,4.28800011,416.2746582,293.5,17.3425045,78.53029633,27,4.27600002,1.18859625,33,8.84730244,6.22818661,12.33367634,8.1077137,17.59374809,34.84089279,0.075,0.77999997,6.27450991,566,5.72399998,10,16.47058868,5,12.63239288,10.92296886,9.15482998,30.8558445,0.77839732,239,222.2980042,17.62999916,-4.931283,-,13.99400043,14.10000038,-
Thu Jan 02 16:29:25 GMT+05:30 2020,29:25.7,78.53028174,17.34251044,1.92,4.288,414.5274658,293.7,9.42872334,0.10731733,0.96577734,0.03716093,-,16.86274529,0.06787434,1.06442499,0.04073045,-0.02987749,14.90196133,7.45098066,-,-,-,-,12.71929836,7.84389496,13.77858543,214.7798004,-,-,85,3.13955045,27.05882454,30.98039246,-,-,886,9.11538887,0.25977835,0.00432964,7.48438644,-7.8125,2.34375,-,3.90625,4.28800011,414.5274658,293.7000122,17.34251022,78.53028107,27,6.0880003,4.21020651,33,5.51143408,10.16090775,12.33331394,8.10795212,28.70312881,34.83987045,0.77999997,0.77499998,6.66666698,567,6.9119997,13,13.33333397,-9,33.83730316,10.92079735,9.15664959,30.84971046,0.78102595,240,223.326004,17.62999916,-8.26715088,-,14.22900009,14.19999981,-
Thu Jan 02 16:29:26 GMT+05:30 2020,29:26.7,78.53025583,17.34251807,2.26,4.288,412.7910156,290.3,10.39649582,-1.91087329,0.3681055,0.06266243,-,13.33333397,-0.04246972,0.93756974,-0.18038124,-0.03170888,20,10.1960783,-,-,-,-,12.72000027,7.85185194,13.77858543,214.7798004,-,-,85,3.13955045,32.54901886,16.86274529,-,-,945.5,9.13489914,0.19294,0.00321567,7.48370934,-9.375,2.34375,-,3.90625,4.28800011,412.7910156,290.2999878,17.34251785,78.53025818,26,4.86400032,4.21020651,33,4.06105661,14.82092571,12.33372879,8.10767937,41.86702347,34.84104156,0.77999997,0.77499998,3.13725495,568,8.13599968,13,13.33333397,-9,33.83730316,10.93187714,9.14736938,30.88101006,0.78528708,241,224.2980042,17.62999916,-9.7175293,-,14.22900009,14.19999981,-
Thu Jan 02 16:29:27 GMT+05:30 2020,29:27.7,78.53022265,17.34252954,3.3,3.216,413.6893311,290.3,9.84433937,-1.55993569,1.09992421,0.01829247,-,14.90196133,-0.01230686,0.97712815,-0.109689,-0.0102204,14.90196133,7.45098066,-,-,-,-,12.72319221,7.86132526,13.77858543,214.7798004,-,-,85,3.13955045,33.72549057,25.88235283,-,-,1093.5,9.15971947,0.27943167,0.00465719,7.48284817,-7.8125,0.78125,-,0.78125,3.21600008,413.6893311,290.2999878,17.3425293,78.53022003,27,2.12000084,4.21020651,33,5.51143408,10.23344707,12.33337879,8.1079092,28.90804291,34.84005356,0.23999999,0.77499998,4.70588255,569,11.87999916,14,15.68627453,18.5,33.83730316,10.92989922,9.14902496,30.87542152,0.78809208,242,225.3339996,17.62999916,-8.26715088,-,14.22900009,14.10000038,-
Thu Jan 02 16:29:28 GMT+05:30 2020,29:28.7,78.5301917,17.34253648,2.9,3.216,414.6923828,292.2,9.35805702,-0.00527017,1.84012711,0.01569916,-,12.94117641,0.00538274,0.96381986,-0.11115412,0.16229801,14.90196133,7.45098066,-,-,-,-,12.73762417,7.89263821,13.77858543,214.0864868,-,-,86,1.92901313,21.56862831,16.07843208,-,-,864,9.18671703,0.18734808,0.00312247,7.48191118,-9.375,0,-,-0.78125,3.21600008,414.6923828,292.2000122,17.34253693,78.53018951,27,3.55999947,2.58684921,33,3.77098107,17.61149597,12.33385372,8.10759735,49.74998474,34.84139252,0.81999999,0.76999998,3.13725495,570,10.44000053,14,13.33333397,0.5,17.79741287,10.94190884,9.13898277,30.90934753,0.79330558,243,226.3370056,17.62999916,-10.0076046,-,14.18200016,14.19999981,-
Thu Jan 02 16:29:29 GMT+05:30 2020,29:29.7,78.53015548,17.34254889,3.81,4.288,415.2041626,294.8,9.24307442,-0.89519042,1.79461288,0.05299891,-,12.94117641,0.15087956,1.1030066,-0.22348031,0.13885604,14.90196133,7.45098066,-,-,-,-,12.73580265,7.89892817,13.77858543,213.7591858,-,-,86,1.92901313,21.17647171,16.07843208,-,-,813,9.19562244,0.18142955,0.00302383,7.48160219,-9.375,1.5625,-,0.78125,4.28800011,415.2041626,294.7999878,17.34254837,78.530159,28,1.7159996,2.58684921,33,3.91601896,16.97361183,12.33462715,8.10708904,47.94805527,34.84357834,0.085,0.76999998,2.74509811,571,13.7159996,12,12.94117641,4.5,17.79741287,10.9588995,9.12481403,30.95734406,0.79510754,244,227.3359985,17.62999916,-9.86256599,-,14.13500023,14.19999981,-
Thu Jan 02 16:29:30 GMT+05:30 2020,29:30.7,78.53012074,17.34256156,3.49,4.288,417.5454102,294.7,9.53771782,-0.51910031,1.86647725,0.02799342,-,12.94117641,0.01250981,0.97590721,-0.08734585,0.15387355,14.90196133,7.45098066,-,-,-,-,12.72413826,7.89908266,13.77858543,213.7591858,-,-,86,1.92901313,22.74509811,18.03921509,-,-,722,9.22180843,0.16284174,0.00271403,7.48069334,-9.375,0.78125,-,2.34375,4.28800011,417.5454102,294.7000122,17.34256172,78.53012085,28,4.56400013,2.58684921,33,4.20609426,10.80633736,12.33514786,8.10674667,30.52637672,34.84505081,0.80500001,0.76999998,3.13725495,572,12.56400013,8,13.33333397,2,17.79741287,10.97154713,9.11429501,30.9930706,0.79812145,245,228.3300018,17.62999916,-9.57249069,-,14.13500023,14.10000038,-
Thu Jan 02 16:29:31 GMT+05:30 2020,29:31.7,78.53009697,17.34257642,2.37,3.216,417.9138794,299.6,9.91620255,-2.78402519,1.10830843,0.02625243,-,12.94117641,0.04621878,1.00337827,-0.29282951,-0.06381954,14.50980377,7.45098066,-,-,-,-,12.67726135,7.89193296,13.77858543,213.7591858,-,-,86,-,25.49019623,19.2156868,-,-,696.5,9.23572063,0.16828586,0.00280476,7.48021078,-8.59375,-0.78125,-,-0.78125,3.21600008,417.9138794,299.6000061,17.34257698,78.53009796,28,2.53199959,-,33,4.49617004,7.84256029,12.33459949,8.10710716,22.15412521,34.84350204,0.82999998,0.76999998,3.13725495,573,8.53199959,6,13.33333397,-4.5,-,10.96615314,9.11877823,30.9778347,0.80062181,246,229.324997,17.62999916,-9.28241539,-,14.1590004,14.19999981,-
Thu Jan 02 16:29:32 GMT+05:30 2020,29:32.7,78.53008016,17.34258606,1.88,3.216,417.2912598,303.8,9.37602234,0.01628914,1.8425225,0.02895266,-,12.94117641,0.05218087,1.03793073,-0.15852648,-0.03756939,14.90196133,7.45098066,-,-,-,-,12.64720154,7.88770866,13.77858543,213.7591858,-,-,86,-,27.05882454,20.3921566,-,-,681.5,9.2505703,0.1706035,0.00284339,7.47969532,-8.59375,-3.125,-,-2.34375,3.21600008,417.2912598,303.7999878,17.34258652,78.5300827,28,0.23200035,-,33,4.6412077,7.73601961,12.33377552,8.10764885,21.85316277,34.84117126,0.72999996,0.76999998,2.74509811,574,6.76799965,7,13.33333397,-4.5,-,10.95614529,9.12710857,30.94956207,0.80217767,247,230.3150024,17.62999916,-9.13737774,-,14.1590004,14.19999981,-
Thu Jan 02 16:29:33 GMT+05:30 2020,29:33.7,78.5300649,17.34259592,1.8,3.216,416.2901611,307.8,10.40248489,-0.2232587,1.19813871,0.086649,-,14.50980377,0.06801374,1.06039596,-0.02275828,0.02213442,14.90196133,7.45098066,-,-,-,-,12.61985493,7.88502264,13.77858543,213.7591858,-,-,86,0.37691796,35.29411697,27.05882263,-,-,744,9.26993656,0.22257163,0.00370953,7.47902346,-8.59375,-0.78125,-,-0.78125,3.21600008,416.2901611,307.7999878,17.34259605,78.53006744,27,0.52000046,0.50545532,33,5.94654703,6.91803074,12.33323288,8.10800552,19.54245949,34.83964157,0.08,0.76499999,4.31372547,575,6.47999954,7,14.50980377,1.5,5.15648127,10.95091438,9.13146782,30.93478584,0.80417073,248,231.3170013,17.62999916,-7.8320384,-,13.31099987,13.19999981,-
Thu Jan 02 16:29:34 GMT+05:30 2020,29:34.7,78.53005349,17.34261026,1.76,3.216,417.6820068,309.3,10.0838871,-0.61731493,1.29276025,0.02961342,-,14.50980377,0.03270568,1.00887251,-0.0397293,0.11529193,14.90196133,7.45098066,-,-,-,-,12.60386467,7.88217545,13.77858543,213.7591858,-,-,86,0.37691796,34.90196228,25.88235283,-,-,734.5,9.28792286,0.23145331,0.00385756,7.47839928,-8.59375,1.5625,-,0.78125,3.21600008,417.6820068,309.2999878,17.34260941,78.53005219,27,0.33599997,0.50545532,33,5.80150938,6.65256071,12.33228683,8.10862732,18.79254532,34.83696747,0.085,0.76499999,4.31372547,576,6.33599997,6,14.50980377,7.5,5.15648127,10.93897438,9.14143467,30.9010582,0.80564225,249,232.3370056,17.62999916,-7.97707605,-,14.11200047,13.39999962,-
Thu Jan 02 16:29:35 GMT+05:30 2020,29:35.7,78.53003791,17.34262513,1.87,3.216,417.541748,306.5,9.6263504,-0.89998138,0.66754031,0.02027586,-,14.11764717,-0.00829145,0.99055845,-0.03276996,-0.07688355,14.90196133,7.45098066,-,-,-,-,12.56971169,7.875,13.77858543,213.7591858,-,-,86,0.37691796,34.11764908,25.49019623,-,-,756,9.31798363,0.22915511,0.00381925,7.47735643,-8.59375,3.125,-,3.90625,3.21600008,417.5417481,306.5,17.34262466,78.53003693,29,0.73199987,0.50545532,33,5.65647173,4.79948521,12.33119488,8.10934544,13.557868,34.83388519,0.11499999,0.76499999,4.31372547,577,6.73199987,6,14.50980377,1.5,5.15648127,10.92467213,9.15340233,30.86065674,0.80758709,250,233.3150024,17.62999916,-8.12211418,-,14.11200047,14.10000038,-
Thu Jan 02 16:29:36 GMT+05:30 2020,29:36.7,78.53002551,17.34263633,1.47,3.216,418.4760742,301,10.12101746,0.07857158,0.69628608,0.03490608,-,14.50980377,0.02047525,1.01436663,-0.0261769,0.00504132,14.90196133,7.45098066,-,-,-,-,12.53827763,7.86936951,13.77858543,213.7591858,-,-,86,-,34.11764908,25.49019623,-,-,746,9.33699226,0.22763854,0.00379398,7.47669649,-8.59375,0.78125,-,0.78125,3.21600008,418.4760742,301,17.34263611,78.5300293,29,0.70800018,-,33,5.65647173,5.79775286,12.33010101,8.11006546,16.37783241,34.83079147,0.81999999,0.76499999,4.31372547,578,5.29199982,6,14.50980377,7.5,-,10.91039276,9.16538239,30.82032013,0.80899876,251,234.3159943,17.62999916,-8.12211418,-,13.99400043,14.19999981,-
Thu Jan 02 16:29:37 GMT+05:30 2020,29:37.7,78.5300118,17.34264263,1.6,3.216,417.8513184,288.5,10.1533556,-0.29751855,0.69269282,0.04663708,-,14.11764717,0.00120373,0.99495369,-0.00737447,0.00833784,14.50980377,7.45098066,-,-,-,-,12.50714302,7.86377239,13.77858543,213.7591858,-,-,86,-,34.50980377,25.49019623,-,-,741.5,9.3660593,0.23223105,0.00387052,7.47568798,-8.59375,-0.78125,-,-0.78125,3.21600008,417.8513184,288.5,17.34264183,78.53001404,31,0.24000025,-,33,5.80150938,5.68309832,12.32788849,8.11151981,16.05395126,34.82454681,0.69499999,0.75999999,4.31372547,579,5.75999975,6,14.50980377,3.5,-,10.8816824,9.1895647,30.73921585,0.81110871,252,235.3379974,17.62999916,-7.97707605,-,14.13500023,14.10000038,-
Thu Jan 02 16:29:38 GMT+05:30 2020,29:38.7,78.52999582,17.34264349,1.73,3.216,417.817749,270.1,10.17251968,-1.12874961,1.34426296,0.07127839,-,14.50980377,0.00053198,0.99483168,-0.09747962,-0.06552885,14.90196133,7.45098066,-,-,-,-,12.49168682,7.86098671,13.77858543,213.7591858,-,-,86,-,34.50980377,25.88235283,-,-,746.5,9.38779736,0.23067559,0.00384459,7.47493362,-8.59375,0.78125,-,0,3.21600008,417.817749,270.1000061,17.34264374,78.52999878,31,0.24000025,-,33,5.80150938,5.72142029,12.32678986,8.11224365,16.16220474,34.82143784,0.21499999,0.75999999,4.31372547,580,6.22799969,6,14.50980377,6,-,10.86754417,9.20151901,30.69927788,0.81110871,253,236.3209992,17.62999916,-7.97707605,-,14.04100037,14.10000038,-
Thu Jan 02 16:29:39 GMT+05:30 2020,29:39.7,78.52997966,17.34263937,1.62,3.216,416.9819946,260.1,9.76768303,-1.41261387,1.58620632,0.0213165,-,14.50980377,-0.03475479,0.95747107,-0.1095669,-0.05197645,14.90196133,7.45098066,-,-,-,-,12.4562645,7.85245895,13.77858543,213.7591858,-,-,86,-,38.82352829,28.62745094,-,-,750.5,9.4144516,0.25682297,0.00428038,7.47400856,-7.8125,3.90625,-,3.90625,3.21600008,416.9819946,260.1000061,17.34263992,78.52997589,31,1.83199978,-,33,6.38166046,3.42594481,12.3253088,8.11321831,9.67780972,34.81725693,0.16499999,0.75999999,4.31372547,581,5.83199978,4,14.50980377,-5.5,-,10.84721184,9.21876717,30.64184189,0.81364983,254,237.326004,17.62999916,-7.39692497,-,13.97000027,14.10000038,-
Thu Jan 02 16:29:40 GMT+05:30 2020,29:40.7,78.52996586,17.34263895,1.3,3.216,417.4506836,265.7,9.6634798,-1.24612808,1.08315587,0.03623196,-,12.94117641,0.06231124,1.04269242,-0.1560846,0.02714028,14.50980377,7.45098066,-,-,-,-,12.39201832,7.83234406,13.77858543,213.7591858,-,-,86,-,28.23529434,21.56862831,-,-,735.5,9.4311552,0.20876686,0.00347945,7.4734292,-8.59375,1.5625,-,1.5625,3.21600008,417.4506836,265.7000122,17.34263802,78.52996826,31,0.67999983,-,33,4.931283,3.16092324,12.32378483,8.11422157,8.92916203,34.81295013,0.84999996,0.75999999,2.74509811,582,4.67999983,4,12.94117641,-11.5,-,10.8262682,9.23660088,30.58267975,0.81479359,255,238.3139954,17.62999916,-8.84730244,-,14.1590004,14.19999981,-
Thu Jan 02 16:29:41 GMT+05:30 2020,29:41.7,78.52995738,17.34264181,0.77,3.216,417.2178345,278.2,9.71258736,-0.469993,1.43409348,0.03202312,-,12.94117641,0.00383555,0.98836058,-0.07025273,0.05876254,14.90196133,7.45098066,-,-,-,-,12.34813118,7.81804752,13.77858543,213.7591858,-,-,86,-,27.05882454,20,-,-,688.5,9.44963646,0.17309225,0.00288487,7.47278786,-8.59375,0,-,-0.78125,3.21600008,417.2178345,278.2000122,17.34264183,78.52996063,31,0.22800016,-,33,4.6412077,3.81239486,12.32236862,8.11515427,10.76947689,34.80895233,0.84499997,0.755,2.74509811,583,2.77199984,3,12.94117641,-4.5,-,10.80720901,9.25289059,30.52883911,0.81575882,256,239.2969971,17.62999916,-9.13737774,-,14.13500023,14.19999981,-
Thu Jan 02 16:29:42 GMT+05:30 2020,29:42.7,78.52995058,17.34264745,0.94,3.216,418.1327515,291,9.87308502,-0.89758587,1.31072628,0.01487099,-,12.94117641,-0.01865334,0.97248858,-0.12617165,-0.07297656,14.90196133,7.45098066,-,-,-,-,12.32400894,7.80945349,13.77858543,213.7591858,-,-,86,-,26.66666794,19.6078434,-,-,693,9.45621014,0.17135012,0.00285584,7.47255993,-8.59375,-1.5625,-,-0.78125,3.21600008,418.1327515,291,17.34264755,78.529953,31,1.38399982,-,33,4.6412077,3.85115576,12.32236862,8.11515427,10.8789711,34.80895233,0.79499996,0.755,2.74509811,584,3.38399982,2,12.94117641,-4,-,10.80720901,9.25289059,30.52883911,0.81603032,257,240.3000031,17.62999916,-9.13737774,-,14.1590004,14.19999981,-
Thu Jan 02 16:29:43 GMT+05:30 2020,29:43.7,78.52994822,17.34265062,0.31,3.216,418.2444458,295.5,9.63952541,-1.0413146,0.75257981,0.01031196,-,12.94117641,0.01663571,1.00582016,-0.10834596,-0.00289477,14.50980377,7.45098066,-,-,-,-,12.32400894,7.78645086,13.77858543,213.7591858,-,-,86,-,25.49019623,18.43137169,-,-,691,9.48310566,0.16309059,0.00271818,7.47162628,-8.59375,-3.125,-,-2.34375,3.21600008,418.2444458,295.5,17.34265137,78.52994537,29,1.11599994,-,33,4.35113192,0,12.32075787,8.11621475,0,34.8044014,0.57499999,0.755,2.74509811,585,1.11599994,0,12.94117641,-1,-,10.78505707,9.27189541,30.46626282,0.81603032,258,240.6640015,18.26499939,-9.42745399,-,14.11200047,14.19999981,-
Thu Jan 02 16:29:44 GMT+05:30 2020,29:44.7,78.52995033,17.34265264,0,3.216,418.1409302,0,9.72216988,-1.09521294,0.73581147,0.0325898,-,12.94117641,0.00999125,1.00081432,-0.11005528,-0.02487164,14.50980377,7.45098066,-,-,-,-,12.32400894,7.76358318,13.77858543,213.7591858,-,-,86,-,23.92156982,18.03921509,-,-,700.5,9.49610424,0.1574287,0.00262381,7.47117519,-8.59375,0,-,0,3.21600008,418.1409302,0,17.34265327,78.529953,28,0,-,33,4.20609426,0,12.32066059,8.1162796,0,34.80412674,0.11,0.755,2.74509811,586,0,0,12.94117641,0,-,10.78366852,9.27308846,30.46234131,0.81603032,259,240.6640015,19.25399971,-9.57249069,-,14.20600033,14.19999981,-
Thu Jan 02 16:29:45 GMT+05:30 2020,29:45.7,78.5299518,17.34265359,0,3.216,418.1911621,0,8.02018166,0.56844693,-0.2906512,0.15516964,-,12.94117641,0.0035998,0.99629682,-0.08063069,-0.01388321,14.90196133,7.45098066,-,-,-,-,12.32400894,7.74084902,13.77858543,213.7591858,-,-,86,-,24.31372643,18.03921509,-,-,707,9.51016617,0.16320726,0.00272012,7.47068739,-8.59375,0.78125,-,0.78125,3.21600008,418.1911621,0,17.34265327,78.529953,28,0,-,33,4.35113192,0,12.32056332,8.1163435,0,34.80384827,0.77999997,0.755,2.74509811,587,0,0,12.94117641,-1,-,10.78228474,9.27427959,30.45843124,0.81603032,260,240.6640015,20.29800034,-9.42745399,-,14.11200047,14.19999981,-
Thu Jan 02 16:29:46 GMT+05:30 2020,29:46.7,78.52995197,17.34265384,0,3.216,418.1326904,0,7.92316437,1.19845784,7.95937681,-0.08438832,-,12.94117641,-0.00413106,0.80387712,-0.02532225,0.48670095,14.90196133,7.45098066,-,-,-,-,12.32400894,7.72953224,13.77858543,213.7591858,-,-,86,-,24.31372643,18.03921509,-,-,696,9.51779175,0.16495717,0.00274929,7.47042274,-8.59375,-1.5625,-,-0.78125,3.21600008,418.1326904,0,17.34265327,78.529953,25,0,-,33,4.35113192,0,12.32046509,8.11640739,0,34.80357361,0.79499996,0.755,2.74509811,587,0,0,12.94117641,-1,-,10.78090477,9.27546692,30.45453262,0.81603032,261,240.6640015,21.08099937,-9.42745399,-,14.20600033,14.30000019,-
Thu Jan 02 16:29:47 GMT+05:30 2020,29:47.7,78.52995114,17.34265445,0,3.216,417.9523926,0,8.66576385,-0.28075022,5.07162762,0.0438851,-,12.94117641,0.02427278,0.88336021,-0.02861878,0.41698548,14.90196133,7.45098066,-,-,-,-,12.32400894,7.70699692,13.77858543,213.7591858,-,-,87,-,24.70588303,18.43137169,-,-,696.5,9.54371548,0.16355725,0.00272595,7.46952343,-8.59375,-1.5625,-,-3.125,3.21600008,417.9523926,0,17.34265518,78.529953,24,0,-,33,4.35113192,0,12.32036781,8.11647224,0,34.80329895,0.375,0.755,3.13725495,589,0,0,12.94117641,-1,-,10.77952862,9.27665043,30.45064545,0.81603032,262,240.6640015,22.26000023,-9.42745399,-,14.1590004,14.19999981,-
Thu Jan 02 16:29:48 GMT+05:30 2020,29:48.7,78.52994938,17.3426553,0,3.216,417.6619873,0,8.55317497,-0.3082982,5.3015933,0.04526991,-,12.94117641,0.04561603,0.89031941,-0.01628731,0.44738677,14.50980377,7.45098066,-,-,-,-,12.32400894,7.6845932,13.77858543,213.7591858,-,-,87,-,25.09803963,18.43137169,-,-,700,9.55728054,0.16274062,0.00271234,7.46905279,-8.59375,0,-,-0.78125,3.21600008,417.6619873,0,17.34265518,78.529953,23,0,-,33,4.35113192,0,12.32027054,8.11653614,0,34.80302429,0.085,0.75,2.74509811,590,0,0,12.94117641,-2.5,-,10.77815628,9.27783203,30.44676781,0.81603032,263,240.6640015,23.28700066,-9.42745399,-,14.06499958,14.10000038,-
Thu Jan 02 16:29:49 GMT+05:30 2020,29:49.7,78.52994898,17.34265523,0,3.216,417.9845581,0,8.08006859,0.0150914,5.7974577,0.03569955,-,12.94117641,0.01466587,0.83000517,0.00129418,0.48303816,14.90196133,7.45098066,-,-,-,-,12.32400894,7.66231871,13.77858543,213.7591858,-,-,87,-,24.70588303,18.43137169,-,-,706.5,9.57312679,0.16344059,0.00272401,7.46850252,-8.59375,0.78125,-,0.78125,3.21600008,417.9845581,0,17.34265518,78.52994537,21,0,-,33,4.35113192,0,12.32017326,8.11660004,0,34.80274963,0.13499999,0.75,2.74509811,591,0,0,12.94117641,-1,-,10.7767868,9.27901077,30.44290161,0.81603032,264,240.6640015,24.29500008,-9.42745399,-,14.1590004,14.30000019,-
Thu Jan 02 16:29:50 GMT+05:30 2020,29:50.7,78.52994818,17.34265488,0,3.216,418.0101318,0,7.66684818,0.22110257,6.38554764,0.05046904,-,12.94117641,0.01460183,0.78715026,0.02302686,0.5392012,14.90196133,7.45098066,-,-,-,-,12.32400894,7.64017344,13.77858543,213.7591858,-,-,87,-,24.70588303,18.43137169,-,-,706,9.58731365,0.15924081,0.00265401,7.46801043,-8.59375,1.5625,-,1.5625,3.21600008,418.0101318,0,17.34265518,78.52994537,22,0,-,33,4.35113192,0,12.32007504,8.11666489,0,34.80247498,0.80500001,0.75,2.74509811,592,0,0,12.94117641,-1.5,-,10.7754221,9.2801857,30.43904686,0.81603032,265,240.6640015,25.17499924,-9.42745399,-,14.22900009,14.10000038,-
Thu Jan 02 16:29:51 GMT+05:30 2020,29:51.7,78.5299474,17.34265472,0,3.216,418.1063232,0,7.83213615,0.50855994,5.82021427,0.03330139,-,12.94117641,-0.00361732,0.79838288,0.05184097,0.493294,14.90196133,7.45098066,-,-,-,-,12.32400894,7.62914848,13.77858543,213.7591858,-,-,87,-,24.70588303,19.2156868,-,-,701.5,9.60160446,0.16472384,0.0027454,7.46751451,-8.59375,-0.78125,-,-0.78125,3.21600008,418.1063232,0,17.34265518,78.52994537,21,0,-,33,4.35113192,0,12.31997776,8.11672878,0,34.8021965,0.80500001,0.75,2.74509811,593,0,0,12.94117641,-2.5,-,10.7740612,9.28135777,30.43520164,0.81603032,266,240.6640015,26.27799988,-9.42745399,-,14.20600033,14.19999981,-
Thu Jan 02 16:29:52 GMT+05:30 2020,29:52.7,78.52994657,17.3426551,0,3.216,418.1929932,0,7.8680687,1.63802814,6.12683582,0.0020378,-,12.94117641,-0.04559206,0.82231325,0.15623109,0.3578921,14.90196133,7.45098066,-,-,-,-,12.32400894,7.59626436,13.77858543,213.7591858,-,-,87,-,25.88235283,19.2156868,-,-,700,9.62664032,0.16671872,0.00277865,7.46664572,-8.59375,-0.78125,-,0,3.21600008,418.1929932,0,17.34265518,78.52994537,19,0,-,33,4.49617004,0,12.31988049,8.11679268,0,34.80192184,0.38,0.75,3.13725495,594,0,0,13.33333397,-4,-,10.77270412,9.28252697,30.43136787,0.81603032,267,240.6640015,27.27700043,-9.28241539,-,14.20600033,14.19999981,-
Thu Jan 02 16:29:53 GMT+05:30 2020,29:53.7,78.52994717,17.3426562,0,3.216,418.4717407,0,8.12797832,0.93016422,5.89447451,0.04686493,-,14.11764717,0.01793429,0.82670861,0.09237608,0.48609051,14.90196133,7.45098066,-,-,-,-,12.32400894,7.57449865,13.77858543,213.7591858,-,-,87,-,35.68627548,26.66666603,-,-,767.5,9.64344215,0.22990562,0.00383176,7.46606255,-7.8125,1.5625,-,1.5625,3.21600008,418.4717407,0,17.34265709,78.52994537,18,0,-,33,5.94654703,0,12.31978321,8.11685753,0,34.80164719,0.085,0.75,4.31372547,595,0,0,14.50980377,-2.5,-,10.77135086,9.28369427,30.42754364,0.81603032,268,240.6640015,28.29199982,-7.8320384,-,13.33399963,13.30000019,-
